Team,Year,Total_game,variable,value,value_per_game,z_score,gender
Elon,2018,15,Goals Against,183,12.2,-0.036233088888595465,Female
Drexel,2018,16,Goals Against,236,14.75,1.0466829748921809,Female
Duquesne,2018,16,Goals Against,239,14.9375,1.126309156052532,Female
William and Mary,2018,16,Goals Against,213,13.3125,0.4362155859961551,Female
Stetson,2018,17,Goals Against,231,13.588235294117647,0.5533129112319656,Female
UMass Lowell,2018,17,Goals Against,199,11.705882352941176,-0.246071495711168,Female
Bucknell,2018,16,Goals Against,204,12.75,0.19733704251510162,Female
LIU,2018,16,Goals Against,232,14.5,0.9405147333450459,Female
American,2018,17,Goals Against,254,14.941176470588236,1.127870453722343,Female
Gardner-Webb,2018,17,Goals Against,278,16.352941176470587,1.7274087589296923,Female
Central Connecticut,2018,16,Goals Against,239,14.9375,1.126309156052532,Female
Sacred Heart,2018,16,Goals Against,226,14.125,0.7812623710243436,Female
East Carolina,2018,17,Goals Against,255,15.0,1.1528512164393157,Female
Presbyterian,2018,17,Goals Against,308,18.11764705882353,2.4768316404388804,Female
Wofford,2018,17,Goals Against,312,18.352941176470587,2.5767546913067716,Female
Hartford,2018,13,Goals Against,241,18.53846153846154,2.655540173721841,Female
Howard,2018,13,Goals Against,241,18.53846153846154,2.655540173721841,Female
Butler,2018,17,Goals Against,301,17.705882352941178,2.3019663014200704,Female
Delaware State,2018,14,Goals Against,284,20.285714285714285,3.397551180578739,Female
Saint Bonaventure,2018,17,Goals Against,272,16.0,1.5775241826278554,Female
Maryland,2017,23,Goals Against,216,9.391304347826088,-1.0321079084008904,Female
Stony Brook,2017,22,Goals Against,160,7.2727272727272725,-1.82921311710967,Female
USC,2017,22,Goals Against,178,8.090909090909092,-1.521375844343406,Female
Navy,2017,23,Goals Against,226,9.826086956521738,-0.868522884225582,Female
Florida,2017,20,Goals Against,180,9.0,-1.179334430158669,Female
North Carolina,2017,20,Goals Against,202,10.1,-0.765464318995137,Female
Penn State,2017,21,Goals Against,227,10.80952380952381,-0.49850913906714406,Female
UMass,2017,21,Goals Against,230,10.952380952380953,-0.4447597739809712,Female
Boston College,2017,24,Goals Against,302,12.583333333333334,0.16887881075283742,Female
Colorado,2017,20,Goals Against,162,8.1,-1.5179554302015592,Female
High Point,2017,20,Goals Against,206,10.3,-0.6902152078744944,Female
Princeton,2017,19,Goals Against,189,9.947368421052632,-0.8228912722187848,Female
Canisius,2017,20,Goals Against,199,9.95,-0.8219011523356188,Female
Syracuse,2017,22,Goals Against,264,12.0,-0.05059776334903592,Female
Denver,2017,18,Goals Against,152,8.444444444444445,-1.3883597388271196,Female
Jacksonville,2017,20,Goals Against,171,8.55,-1.3486449301801138,Female
Richmond,2017,20,Goals Against,188,9.4,-1.0288362079173845,Female
James Madison,2017,21,Goals Against,188,8.952380952380953,-1.1972508851873933,Female
Penn,2017,17,Goals Against,144,8.470588235294118,-1.37852325371331,Female
Bryant,2017,18,Goals Against,166,9.222222222222221,-1.0957243066912892,Female
Temple,2017,18,Goals Against,224,12.444444444444445,0.11662248358572462,Female
Coastal Carolina,2017,19,Goals Against,169,8.894736842105264,-1.2189392254853226,Female
Cornell,2017,19,Goals Against,165,8.68421052631579,-1.2981488161386305,Female
Mercer,2017,19,Goals Against,193,10.157894736842104,-0.7436816815654776,Female
Elon,2017,20,Goals Against,186,9.3,-1.0664607634777055,Female
Fairfield,2017,18,Goals Against,162,9.0,-1.179334430158669,Female
Lehigh,2017,18,Goals Against,174,9.666666666666666,-0.9285040597565286,Female
Stanford,2017,18,Goals Against,191,10.61111111111111,-0.5731610350201625,Female
UAlbany,2017,18,Goals Against,193,10.722222222222221,-0.5313559732864725,Female
Furman,2017,19,Goals Against,209,11.0,-0.426843318952247,Female
Towson,2017,19,Goals Against,178,9.368421052631579,-1.040717646515381,Female
Virginia,2017,21,Goals Against,246,11.714285714285714,-0.15809649352138222,Female
UMBC,2017,17,Goals Against,190,11.176470588235293,-0.36044704443403347,Female
George Mason,2017,18,Goals Against,207,11.5,-0.23872054115064145,Female
Johns Hopkins,2017,18,Goals Against,188,10.444444444444445,-0.6358686276206975,Female
Robert Morris,2017,18,Goals Against,198,11.0,-0.426843318952247,Female
Saint Joseph's,2017,18,Goals Against,218,12.11111111111111,-0.008792701615345956,Female
Louisville,2017,19,Goals Against,188,9.894736842105264,-0.8426936698821116,Female
Loyola,2017,19,Goals Against,220,11.578947368421053,-0.20901694465565093,Female
Notre Dame,2017,19,Goals Against,201,10.578947368421053,-0.585262500258862,Female
Virginia Tech,2017,19,Goals Against,174,9.157894736842104,-1.1199272371686886,Female
Northwestern,2017,21,Goals Against,224,10.666666666666666,-0.5522585041533176,Female
Boston University,2017,18,Goals Against,216,12.0,-0.05059776334903592,Female
Campbell,2017,18,Goals Against,227,12.61111111111111,0.17933007618625957,Female
Lafayette,2017,18,Goals Against,251,13.944444444444445,0.6809908169905412,Female
San Diego State,2017,18,Goals Against,221,12.277777777777779,0.053914890985189666,Female
Marist,2017,19,Goals Against,212,11.157894736842104,-0.3674361259622666,Female
Fresno State,2017,16,Goals Against,199,12.4375,0.11400966722736891,Female
Bucknell,2017,17,Goals Against,176,10.352941176470589,-0.6702963255190304,Female
Delaware,2017,17,Goals Against,146,8.588235294117647,-1.334259070701168,Female
Oregon,2017,17,Goals Against,204,12.0,-0.05059776334903592,Female
Georgetown,2017,18,Goals Against,179,9.944444444444445,-0.823991405422303,Female
Old Dominion,2017,18,Goals Against,191,10.61111111111111,-0.5731610350201625,Female
Niagara,2017,19,Goals Against,228,12.0,-0.05059776334903592,Female
Winthrop,2017,19,Goals Against,228,12.0,-0.05059776334903592,Female
Harvard,2017,16,Goals Against,193,12.0625,-0.027082416123835235,Female
Hofstra,2017,16,Goals Against,190,11.875,-0.09762845779943731,Female
Rutgers,2017,16,Goals Against,192,12.0,-0.05059776334903592,Female
UConn,2017,16,Goals Against,207,12.9375,0.3021324450289744,Female
Duke,2017,17,Goals Against,191,11.235294117647058,-0.3383149529279623,Female
Kennesaw State,2017,17,Goals Against,248,14.588235294117647,0.9232142629180984,Female
Davidson,2017,18,Goals Against,213,11.833333333333334,-0.11330535594957088,Female
Columbia,2017,15,Goals Against,189,12.6,0.17514957001289058,Female
Dartmouth,2017,15,Goals Against,189,12.6,0.17514957001289058,Female
Drexel,2017,16,Goals Against,182,11.375,-0.2857512356010428,Female
UMass Lowell,2017,16,Goals Against,177,11.0625,-0.40332797172704626,Female
Yale,2017,16,Goals Against,191,11.9375,-0.07411311057423661,Female
Central Michigan,2017,17,Goals Against,225,13.235294117647058,0.41417615827845977,Female
Holy Cross,2017,17,Goals Against,192,11.294117647058824,-0.3161828614218905,Female
VCU,2017,17,Goals Against,243,14.294117647058824,0.8125538053877426,Female
La Salle,2017,18,Goals Against,251,13.944444444444445,0.6809908169905412,Female
Longwood,2017,18,Goals Against,259,14.38888888888889,0.8482110639253018,Female
Wagner,2017,19,Goals Against,247,13.0,0.3256477922541751,Female
Brown,2017,15,Goals Against,147,9.8,-0.8783379856761,Female
Colgate,2017,15,Goals Against,188,12.533333333333333,0.15006653297267658,Female
Vanderbilt,2017,15,Goals Against,166,11.066666666666666,-0.401760281912033,Female
Saint Francis,2017,16,Goals Against,217,13.5625,0.5372859172809813,Female
Binghamton,2017,17,Goals Against,223,13.117647058823529,0.3699119752663174,Female
Cincinnati,2017,17,Goals Against,231,13.588235294117647,0.5469687073148873,Female
Detroit Mercy,2017,17,Goals Against,226,13.294117647058824,0.4363082497845316,Female
Marquette,2017,17,Goals Against,240,14.117647058823529,0.7461575308695285,Female
Ohio State,2017,17,Goals Against,212,12.470588235294118,0.12645896869953402,Female
Radford,2017,17,Goals Against,246,14.470588235294118,0.8789500799059561,Female
Sacred Heart,2017,17,Goals Against,214,12.588235294117647,0.17072315171167635,Female
UC Davis,2017,17,Goals Against,204,12.0,-0.05059776334903592,Female
Monmouth,2017,18,Goals Against,242,13.444444444444445,0.4928680391889357,Female
Liberty,2017,19,Goals Against,281,14.789473684210526,0.9989293128072894,Female
Manhattan,2017,16,Goals Against,183,11.4375,-0.26223588837584216,Female
Army,2017,17,Goals Against,219,12.882352941176471,0.2813836092420328,Female
Iona,2017,17,Goals Against,203,11.941176470588236,-0.07272985485510708,Female
Michigan,2017,17,Goals Against,221,13.0,0.3256477922541751,Female
California,2017,18,Goals Against,270,15.0,1.0781389034605973,Female
Stetson,2017,18,Goals Against,271,15.055555555555555,1.0990414343274422,Female
Mount St Mary's,2017,15,Goals Against,175,11.666666666666666,-0.1760129485501065,Female
Central Connecticut,2017,16,Goals Against,215,13.4375,0.49025522283057993,Female
Villanova,2017,16,Goals Against,218,13.625,0.5608012645061821,Female
Quinnipiac,2017,17,Goals Against,235,13.823529411764707,0.6354970733391727,Female
Saint Bonaventure,2017,17,Goals Against,266,15.647058823529411,1.3215919100273805,Female
LIU,2017,15,Goals Against,224,14.933333333333334,1.0530558664203833,Female
American,2017,16,Goals Against,225,14.0625,0.7254086950825869,Female
George Washington,2017,16,Goals Against,218,13.625,0.5608012645061821,Female
New Hampshire,2017,17,Goals Against,221,13.0,0.3256477922541751,Female
William and Mary,2017,17,Goals Against,221,13.0,0.3256477922541751,Female
Presbyterian,2017,16,Goals Against,270,16.875,1.7835993202166178,Female
Duquesne,2017,17,Goals Against,282,16.58823529411765,1.6757053741245211,Female
Delaware State,2017,11,Goals Against,241,21.90909090909091,3.677653651264601,Female
Saint Mary's,2017,14,Goals Against,267,19.071428571428573,2.6099958084165285,Female
Siena,2017,16,Goals Against,255,15.9375,1.4308691118386077,Female
Vermont,2017,16,Goals Against,237,14.8125,1.0075928617849952,Female
Butler,2017,17,Goals Against,309,18.176470588235293,2.273271844788444,Female
Howard,2017,12,Goals Against,255,21.25,3.429673625980666,Female
Gardner-Webb,2017,17,Goals Against,344,20.235294117647058,3.047895047500937,Female
Maryland,2016,23,Goals Against,163,7.086956521739131,-1.2935091861451018,Female
USC,2016,21,Goals Against,122,5.809523809523809,-1.775201151123364,Female
North Carolina,2016,22,Goals Against,182,8.272727272727273,-0.8463809440111618,Female
UMass,2016,22,Goals Against,156,7.090909090909091,-1.2920187586713223,Female
Winthrop,2016,23,Goals Against,156,6.782608695652174,-1.4082721016261466,Female
Syracuse,2016,25,Goals Against,238,9.52,-0.37606165038520856,Female
Florida,2016,20,Goals Against,149,7.45,-1.1566134226784273,Female
Stony Brook,2016,21,Goals Against,128,6.095238095238095,-1.6674645365901386,Female
Old Dominion,2016,20,Goals Against,185,9.25,-0.4778727511191065,Female
Towson,2016,20,Goals Against,136,6.8,-1.4017142207415156,Female
Penn,2016,20,Goals Against,158,7.9,-0.986928254788597,Female
Stanford,2016,20,Goals Against,161,8.05,-0.9303665321586535,Female
Cornell,2016,19,Goals Against,139,7.315789473684211,-1.2072212797683768,Female
Loyola,2016,20,Goals Against,171,8.55,-0.7418274567255088,Female
Notre Dame,2016,21,Goals Against,168,8.0,-0.9492204397019682,Female
Penn State,2016,21,Goals Against,211,10.047619047619047,-0.1771080355471853,Female
Bryant,2016,18,Goals Against,164,9.11111111111111,-0.5302447165172024,Female
Colorado,2016,18,Goals Against,126,7.0,-1.3262985905682576,Female
Jacksonville,2016,18,Goals Against,125,6.944444444444445,-1.3472473767274957,Female
Lehigh,2016,18,Goals Against,144,8.0,-0.9492204397019682,Female
High Point,2016,19,Goals Against,154,8.105263157894736,-0.9095280027686748,Female
Navy,2016,19,Goals Against,162,8.526315789473685,-0.7507582550354999,Female
Temple,2016,19,Goals Against,135,7.105263157894737,-1.2866061536349638,Female
Canisius,2016,20,Goals Against,169,8.45,-0.7795352718121382,Female
George Mason,2016,17,Goals Against,147,8.647058823529411,-0.7052286950237812,Female
UConn,2016,17,Goals Against,165,9.705882352941176,-0.30596947645947487,Female
Louisville,2016,18,Goals Against,150,8.333333333333334,-0.8235277227465382,Female
Furman,2016,19,Goals Against,187,9.842105263157896,-0.25460279336932956,Female
Detroit Mercy,2016,20,Goals Against,206,10.3,-0.0819406927095024,Female
Monmouth,2016,20,Goals Against,213,10.65,0.050036660093698754,Female
Delaware,2016,17,Goals Against,128,7.529411764705882,-1.1266689812861044,Female
Ohio State,2016,17,Goals Against,184,10.823529411764707,0.11547080980284907,Female
Princeton,2016,17,Goals Against,152,8.941176470588236,-0.5943233565336958,Female
UAlbany,2016,17,Goals Against,118,6.9411764705882355,-1.3484796582662746,Female
Coastal Carolina,2016,18,Goals Against,153,8.5,-0.7606813642688235,Female
Johns Hopkins,2016,19,Goals Against,164,8.631578947368421,-0.7110658181022065,Female
Duke,2016,20,Goals Against,172,8.6,-0.7229735491821947,Female
Northwestern,2016,21,Goals Against,219,10.428571428571429,-0.033459216169551075,Female
Drexel,2016,17,Goals Against,135,7.9411764705882355,-0.9714015073999852,Female
Elon,2016,17,Goals Against,129,7.588235294117647,-1.1044879135880874,Female
Boston University,2016,18,Goals Against,172,9.555555555555555,-0.36265442724329594,Female
Bucknell,2016,18,Goals Against,188,10.444444444444445,-0.02747384869548301,Female
Boston College,2016,19,Goals Against,202,10.631578947368421,0.04309048363037231,Female
Campbell,2016,19,Goals Against,222,11.68421052631579,0.4400148529633084,Female
Wagner,2016,19,Goals Against,184,9.68421052631579,-0.31414144876927036,Female
James Madison,2016,20,Goals Against,206,10.3,-0.0819406927095024,Female
Harvard,2016,16,Goals Against,126,7.875,-0.9963552085602544,Female
Duquesne,2016,17,Goals Against,176,10.352941176470589,-0.06197773178128714,Female
Marist,2016,17,Goals Against,189,11.117647058823529,0.2263761482929338,Female
Oregon,2016,17,Goals Against,174,10.235294117647058,-0.1063398671773217,Female
Robert Morris,2016,17,Goals Against,168,9.882352941176471,-0.23942627336542335,Female
UMBC,2016,17,Goals Against,176,10.352941176470589,-0.06197773178128714,Female
Denver,2016,18,Goals Against,136,7.555555555555555,-1.1168107289758746,Female
Fairfield,2016,18,Goals Against,178,9.88888888888889,-0.23696171028786592,Female
Iona,2016,18,Goals Against,208,11.555555555555555,0.3915018744892828,Female
Niagara,2016,18,Goals Against,177,9.833333333333334,-0.2579104964471041,Female
Virginia,2016,18,Goals Against,200,11.11111111111111,0.22391158521537635,Female
Richmond,2016,19,Goals Against,192,10.105263157894736,-0.15537170103609607,Female
Saint Joseph's,2016,19,Goals Against,210,11.052631578947368,0.2018602313635466,Female
Sacred Heart,2016,16,Goals Against,164,10.25,-0.10079460025281713,Female
Colgate,2016,17,Goals Against,178,10.470588235294118,-0.017615596385253257,Female
Davidson,2016,17,Goals Against,138,8.117647058823529,-0.9048583043059344,Female
Longwood,2016,18,Goals Against,204,11.333333333333334,0.30770672985232994,Female
Dartmouth,2016,15,Goals Against,160,10.666666666666666,0.05632129594146989,Female
UC Davis,2016,15,Goals Against,152,10.133333333333333,-0.14478705118721774,Female
William and Mary,2016,16,Goals Against,189,11.8125,0.48839001047576003,Female
Marquette,2016,17,Goals Against,177,10.411764705882353,-0.0397966640832702,Female
Siena,2016,17,Goals Against,189,11.117647058823529,0.2263761482929338,Female
Mercer,2016,18,Goals Against,197,10.944444444444445,0.1610652267376617,Female
Brown,2016,15,Goals Against,122,8.133333333333333,-0.8989433529197964,Female
Columbia,2016,15,Goals Against,171,11.4,0.3328452732434158,Female
Central Michigan,2016,16,Goals Against,188,11.75,0.46482262604661695,Female
Vermont,2016,16,Goals Against,192,12.0,0.5590921637631893,Female
Binghamton,2016,17,Goals Against,164,9.647058823529411,-0.3281505441574918,Female
Georgetown,2016,17,Goals Against,178,10.470588235294118,-0.017615596385253257,Female
Lafayette,2016,17,Goals Against,190,11.176470588235293,0.24855721599095074,Female
New Hampshire,2016,17,Goals Against,188,11.058823529411764,0.20419508059491684,Female
Michigan,2016,18,Goals Against,202,11.222222222222221,0.2658091575338528,Female
Rutgers,2016,18,Goals Against,238,13.222222222222221,1.0199654592664316,Female
Fresno State,2016,15,Goals Against,176,11.733333333333333,0.4585379901988451,Female
Yale,2016,15,Goals Against,154,10.266666666666667,-0.09450996440504533,Female
La Salle,2016,16,Goals Against,185,11.5625,0.39412047275918766,Female
Vanderbilt,2016,16,Goals Against,166,10.375,-0.053659831394530955,Female
American,2016,17,Goals Against,201,11.823529411764707,0.49254896066913845,Female
Army,2016,17,Goals Against,204,12.0,0.5590921637631893,Female
Kennesaw State,2016,17,Goals Against,244,14.352941176470589,1.4463348716838704,Female
LIU,2016,17,Goals Against,205,12.058823529411764,0.5812732314612062,Female
Mount St Mary's,2016,17,Goals Against,195,11.470588235294118,0.35946255448103615,Female
Stetson,2016,17,Goals Against,224,13.176470588235293,1.0027135177235296,Female
Liberty,2016,18,Goals Against,231,12.833333333333334,0.873323956151764,Female
Virginia Tech,2016,18,Goals Against,217,12.055555555555555,0.5800409499224275,Female
San Diego State,2016,15,Goals Against,190,12.666666666666666,0.8104775976740486,Female
California,2016,16,Goals Against,223,13.9375,1.289681081066625,Female
Saint Francis,2016,16,Goals Against,225,14.0625,1.3368158499249112,Female
Cincinnati,2016,17,Goals Against,166,9.764705882352942,-0.2837884087614572,Female
Gardner-Webb,2016,17,Goals Against,276,16.235294117647058,2.156129038020415,Female
George Washington,2016,17,Goals Against,209,12.294117647058824,0.6699975022532747,Female
Manhattan,2016,17,Goals Against,227,13.352941176470589,1.069256720817581,Female
Villanova,2016,17,Goals Against,186,10.941176470588236,0.15983294519888297,Female
Central Connecticut,2016,16,Goals Against,166,10.375,-0.053659831394530955,Female
Hofstra,2016,16,Goals Against,218,13.625,1.1718441589209094,Female
Quinnipiac,2016,16,Goals Against,189,11.8125,0.48839001047576003,Female
Holy Cross,2016,17,Goals Against,211,12.411764705882353,0.7143596376493085,Female
Saint Bonaventure,2016,17,Goals Against,273,16.058823529411764,2.0895858349263636,Female
VCU,2016,17,Goals Against,251,14.764705882352942,1.6016023455699897,Female
Presbyterian,2016,18,Goals Against,268,14.88888888888889,1.648429044043581,Female
Delaware State,2016,11,Goals Against,203,18.454545454545453,2.992960228445602,Female
Radford,2016,15,Goals Against,275,18.333333333333332,2.947253785916355,Female
UMass Lowell,2016,17,Goals Against,226,13.294117647058824,1.047075653119564,Female
Howard,2016,14,Goals Against,249,17.785714285714285,2.740758608061006,Female
Saint Mary's,2016,14,Goals Against,272,19.428571428571427,3.3602441416270525,Female
Maryland,2015,22,Goals Against,160,7.2727272727272725,-1.3068411993982394,Female
UMass,2015,21,Goals Against,128,6.095238095238095,-1.734764270367956,Female
Stony Brook,2015,20,Goals Against,110,5.5,-1.9510856757294852,Female
North Carolina,2015,22,Goals Against,175,7.954545454545454,-1.0590548623477605,Female
Jacksonville,2015,20,Goals Against,146,7.3,-1.2969297459162203,Female
Winthrop,2015,21,Goals Against,170,8.095238095238095,-1.007924348353217,Female
Loyola,2015,22,Goals Against,178,8.090909090909092,-1.0094975949376641,Female
Princeton,2015,20,Goals Against,177,8.85,-0.7336288063547978,Female
Duke,2015,21,Goals Against,168,8.0,-1.0425357732110616,Female
Penn State,2015,21,Goals Against,198,9.428571428571429,-0.5233644003433909,Female
Syracuse,2015,24,Goals Against,248,10.333333333333334,-0.19455586419386606,Female
Stanford,2015,18,Goals Against,175,9.722222222222221,-0.41664584036503677,Female
Boston College,2015,19,Goals Against,191,10.052631578947368,-0.2965684848275139,Female
James Madison,2015,20,Goals Against,189,9.45,-0.5155768297503762,Female
Navy,2015,20,Goals Against,155,7.75,-1.133390763462904,Female
Florida,2015,21,Goals Against,168,8.0,-1.0425357732110616,Female
Johns Hopkins,2015,18,Goals Against,134,7.444444444444445,-1.244435751548489,Female
Bryant,2015,19,Goals Against,178,9.368421052631579,-0.5452242476220298,Female
Fairfield,2015,19,Goals Against,141,7.421052631578948,-1.2529368032679595,Female
Penn,2015,19,Goals Against,147,7.7368421052631575,-1.1381726050551064,Female
UAlbany,2015,19,Goals Against,127,6.684210526315789,-1.5207199324312846,Female
USC,2015,20,Goals Against,174,8.7,-0.7881418005059033,Female
Northwestern,2015,21,Goals Against,212,10.095238095238095,-0.28108442633847813,Female
Denver,2015,18,Goals Against,165,9.166666666666666,-0.6185458187024642,Female
Old Dominion,2015,18,Goals Against,171,9.5,-0.49740583170000746,Female
Canisius,2015,19,Goals Against,198,10.421052631578947,-0.16267692024585156,Female
Ohio State,2015,21,Goals Against,213,10.142857142857142,-0.2637787139095559,Female
Monmouth,2015,18,Goals Against,149,8.277777777777779,-0.9415857840423476,Female
Virginia,2015,19,Goals Against,197,10.368421052631579,-0.1818042866146604,Female
Hofstra,2015,17,Goals Against,151,8.882352941176471,-0.7218711017339707,Female
Colorado,2015,18,Goals Against,166,9.222222222222221,-0.5983558208687215,Female
Delaware,2015,18,Goals Against,126,7.0,-1.405955734218431,Female
UConn,2015,18,Goals Against,176,9.777777777777779,-0.39645584253129346,Female
Vermont,2015,18,Goals Against,194,10.777777777777779,-0.033035881523924004,Female
Notre Dame,2015,20,Goals Against,198,9.9,-0.35203784729705956,Female
Colgate,2015,16,Goals Against,144,9.0,-0.6791158122036922,Female
Temple,2015,16,Goals Against,165,10.3125,-0.20212711338151979,Female
Furman,2015,17,Goals Against,184,10.823529411764707,-0.016408824484371216,Female
George Mason,2015,17,Goals Against,171,10.058823529411764,-0.29431820643118345,Female
Robert Morris,2015,17,Goals Against,195,11.470588235294118,0.21874526793216176,Female
Detroit Mercy,2015,18,Goals Against,214,11.88888888888889,0.3707640751509308,Female
Louisville,2015,18,Goals Against,171,9.5,-0.49740583170000746,Female
Oregon,2015,18,Goals Against,164,9.11111111111111,-0.6387358165362068,Female
Siena,2015,18,Goals Against,172,9.555555555555555,-0.47721583386626476,Female
Richmond,2015,19,Goals Against,182,9.578947368421053,-0.4687147821467939,Female
Cornell,2015,16,Goals Against,142,8.875,-0.7245433073296134,Female
Lehigh,2015,17,Goals Against,137,8.058823529411764,-1.0211581284459224,Female
San Diego State,2015,17,Goals Against,203,11.941176470588236,0.3897664260532768,Female
Villanova,2015,17,Goals Against,182,10.705882352941176,-0.059164114014650465,Female
Duquesne,2015,18,Goals Against,188,10.444444444444445,-0.1541758685263807,Female
Towson,2015,18,Goals Against,161,8.944444444444445,-0.6993058100374349,Female
Wagner,2015,19,Goals Against,181,9.526315789473685,-0.4878421485156027,Female
Liberty,2015,20,Goals Against,260,13.0,0.7745640318257856,Female
Elon,2015,16,Goals Against,169,10.5625,-0.11127212312967744,Female
Harvard,2015,16,Goals Against,152,9.5,-0.49740583170000746,Female
La Salle,2015,16,Goals Against,164,10.25,-0.2248408609444804,Female
Marist,2015,17,Goals Against,168,9.882352941176471,-0.35845114072660134,Female
UMBC,2015,17,Goals Against,172,10.117647058823529,-0.27294056166604413,Female
Boston University,2015,18,Goals Against,182,10.11111111111111,-0.2753158555288374,Female
High Point,2015,18,Goals Against,182,10.11111111111111,-0.2753158555288374,Female
Brown,2015,15,Goals Against,138,9.2,-0.6064318200022185,Female
Yale,2015,15,Goals Against,130,8.666666666666666,-0.8002557992061489,Female
LIU,2015,16,Goals Against,218,13.625,1.0017015074553914,Female
Sacred Heart,2015,16,Goals Against,145,9.0625,-0.6564020646407316,Female
Vanderbilt,2015,16,Goals Against,188,11.75,0.3202890805665738,Female
Georgetown,2015,17,Goals Against,184,10.823529411764707,-0.016408824484371216,Female
Iona,2015,17,Goals Against,183,10.764705882352942,-0.03778646924951052,Female
Central Connecticut,2015,16,Goals Against,180,11.25,0.13857910006288904,Female
Davidson,2015,16,Goals Against,162,10.125,-0.27026835607040156,Female
George Washington,2015,16,Goals Against,200,12.5,0.5928540513221009,Female
New Hampshire,2015,16,Goals Against,184,11.5,0.22943409031473141,Female
Binghamton,2015,17,Goals Against,210,12.352941176470589,0.5394099394092526,Female
Mount St Mary's,2015,17,Goals Against,182,10.705882352941176,-0.059164114014650465,Female
Longwood,2015,18,Goals Against,218,12.11111111111111,0.4515240664859015,Female
Niagara,2015,18,Goals Against,227,12.61111111111111,0.6332340469895862,Female
Virginia Tech,2015,18,Goals Against,229,12.722222222222221,0.6736140426570716,Female
Mercer,2015,14,Goals Against,195,13.928571428571429,1.1120254241897716,Female
Columbia,2015,15,Goals Against,150,10.0,-0.31569585119632276,Female
Saint Joseph's,2015,16,Goals Against,201,12.5625,0.6155677988850614,Female
William and Mary,2015,16,Goals Against,196,12.25,0.5019990610702585,Female
Marquette,2015,17,Goals Against,169,9.941176470588236,-0.337073495961462,Female
Michigan,2015,17,Goals Against,209,12.294117647058824,0.5180322946441133,Female
Campbell,2015,18,Goals Against,260,14.444444444444445,1.299503975503097,Female
Kennesaw State,2015,18,Goals Against,283,15.722222222222221,1.7638739256791798,Female
Fresno State,2015,15,Goals Against,196,13.066666666666666,0.7987920292262768,Female
American,2015,16,Goals Against,194,12.125,0.4565715659443373,Female
Drexel,2015,16,Goals Against,158,9.875,-0.3611233463222439,Female
Lafayette,2015,17,Goals Against,230,13.529411764705882,0.9669628347120399,Female
Manhattan,2015,17,Goals Against,196,11.529411764705882,0.24012291269730107,Female
Stetson,2015,17,Goals Against,203,11.941176470588236,0.3897664260532768,Female
UC Davis,2015,17,Goals Against,185,10.882352941176471,0.004968820280768087,Female
Holy Cross,2015,18,Goals Against,200,11.11111111111111,0.08810410547853204,Female
Dartmouth,2015,14,Goals Against,156,11.142857142857142,0.09964124709781357,Female
California,2015,16,Goals Against,257,16.0625,1.8875376624108544,Female
Saint Francis,2015,16,Goals Against,230,14.375,1.2742664782109185,Female
Presbyterian,2015,17,Goals Against,277,16.294117647058822,1.9717121386735903,Female
Delaware State,2015,15,Goals Against,253,16.866666666666667,2.179787881054281,Female
Quinnipiac,2015,16,Goals Against,231,14.4375,1.2969802257738792,Female
Bucknell,2015,17,Goals Against,237,13.941176470588236,1.1166063480680157,Female
Cincinnati,2015,17,Goals Against,233,13.705882352941176,1.0310957690074578,Female
Saint Bonaventure,2015,17,Goals Against,272,16.0,1.8648239148478938,Female
Rutgers,2015,18,Goals Against,247,13.722222222222221,1.037034003664441,Female
Gardner-Webb,2015,17,Goals Against,318,18.705882352941178,2.8481955740443055,Female
Howard,2015,10,Goals Against,205,20.5,3.5002137393810564,Female
Saint Mary's,2015,15,Goals Against,278,18.533333333333335,2.785487816066564,Female
UMass Lowell,2015,17,Goals Against,284,16.705882352941178,2.1213556520295667,Female
Maryland,2019,23,Goal Differential,187,8.130434782608695,1.7446610144324821,Female
Boston College,2019,24,Goal Differential,159,6.625,1.4338466581605578,Female
Jacksonville,2019,21,Goal Differential,192,9.142857142857142,1.953687275690135,Female
North Carolina,2019,21,Goal Differential,138,6.571428571428571,1.4227862194897156,Female
Richmond,2019,21,Goal Differential,101,4.809523809523809,1.0590206809820213,Female
Mount St Mary's,2019,19,Goal Differential,134,7.052631578947368,1.5221361247435954,Female
Denver,2019,20,Goal Differential,128,6.4,1.3873928157430213,Female
James Madison,2019,20,Goal Differential,89,4.45,0.9847928481243701,Female
Michigan,2019,20,Goal Differential,75,3.75,0.8402697828253671,Female
Princeton,2019,20,Goal Differential,84,4.2,0.9331774676604405,Female
USC,2019,20,Goal Differential,109,5.45,1.1912543699800886,Female
Wagner,2019,20,Goal Differential,91,4.55,1.0054390003099418,Female
Loyola,2019,21,Goal Differential,142,6.761904761904762,1.4621122236527098,Female
Navy,2019,21,Goal Differential,102,4.857142857142857,1.0688521820227697,Female
Northwestern,2019,21,Goal Differential,82,3.9047619047619047,0.8722221612077996,Female
Stony Brook,2019,21,Goal Differential,143,6.809523809523809,1.4719437246934581,Female
Syracuse,2019,21,Goal Differential,74,3.5238095238095237,0.7935701528818117,Female
Fairfield,2019,19,Goal Differential,4,0.21052631578947367,0.10950465941499497,Female
UMass,2019,19,Goal Differential,97,5.105263157894737,1.1200794769193014,Female
High Point,2019,20,Goal Differential,141,7.05,1.5215928049492382,Female
Army,2019,19,Goal Differential,32,1.6842105263157894,0.4137637442550012,Female
